work_id,work_name,node_type,genre,release_date,written_date,notoriety_date,notable,performer_id,performer_name,performer_type
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,5865,Christine Ward,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,1918,Kelly Stewart,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,1919,Tina Hobbs,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,1918,Kelly Stewart,Person
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,5861,Lisa Hofmann,Person
2391,Concrete Legacy,Album,Synthwave,2023,,2023,True,2393,Xia Li,Person
6218,Echoes of Grace in Silent Moments,Song,Doom Metal,2023,,2023,True,6223,Li Kong,Person
6218,Echoes of Grace in Silent Moments,Song,Doom Metal,2023,,2023,True,6225,Jun Fang,Person
13720,Raindrops and Rhythms,Album,Lo-Fi Electronica,2023,2017,2023,True,5481,Min Zhao,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,1716,Kimberly Snyder,Person
12043,Soft Love's First Light,Song,Dream Pop,2023,,2023,True,1716,Kimberly Snyder,Person
14057,Fragments of a Simple Girl,Song,Synthwave,2023,,2023,True,1716,Kimberly Snyder,Person
1915,Fragments of Joy,Song,Synthwave,2023,2023,2023,True,1718,Joshua Herring,Person
16484,Sacred Branches of Knowledge,Song,Indie Rock,2023,,2023,True,2363,Daniël Reijers,Person
6218,Echoes of Grace in Silent Moments,Song,Doom Metal,2023,,2023,True,6224,Rebecca Ruiz,Person
16484,Sacred Branches of Knowledge,Song,Indie Rock,2023,,2023,True,2362,Kristi Crane,Person
10258,Echoes of Gilead,Album,Indie Folk,2023,2023,2023,True,1769,Fang Jiang,Person
5514,Blossom Rhythm,Song,Doom Metal,2023,,2023,True,5515,Herr Folkert Vogt,Person
5514,Blossom Rhythm,Song,Doom Metal,2023,,2023,True,5516,Gregory Morris,Person
16211,Phantom Heartstrings,Song,Dream Pop,2023,,2023,True,2326,Dominic Phillips,Person
10855,Maria's Obeskrivna Minnen (Maria's Unwritten Memories),Song,Dream Pop,2023,,2023,True,6234,Mike Robinson,Person
6218,Echoes of Grace in Silent Moments,Song,Doom Metal,2023,,2023,True,6226,Ming Ren,Person
11479,Childhood Memories Never Fade,Album,Dream Pop,2023,2020,2023,True,1719,Gerald Mullins,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4383,Brittany Mueller,Person
1915,Fragments of Joy,Song,Synthwave,2023,2023,2023,True,1919,Tina Hobbs,Person
92,Synth-Pop Tanz Explosion,Song,Americana,2023,,2023,True,97,Lei Zhou,Person
92,Synth-Pop Tanz Explosion,Song,Americana,2023,,2023,True,99,Miki Hayashi,Person
15443,Intertwined: A Dance of Three,Song,Southern Gothic Rock,2023,2023,2023,True,7862,Annunziata Bertoli-Ruberto,Person
15443,Intertwined: A Dance of Three,Song,Southern Gothic Rock,2023,2023,2023,True,108,Brandon Vasquez,Person
15443,Intertwined: A Dance of Three,Song,Southern Gothic Rock,2023,2023,2023,True,109,Audrey-Camille Nicolas,Person
139,Whispers from the Rocking Chair,Song,Speed Metal,2023,,2023,True,140,Min Pan,Person
139,Whispers from the Rocking Chair,Song,Speed Metal,2023,,2023,True,141,Xia Wu,Person
8676,Scales of Mercy,Song,Indie Folk,2023,,2023,True,4083,Min Yi,Person
92,Synth-Pop Tanz Explosion,Song,Americana,2023,,2023,True,95,Diana Johnson,Person
92,Synth-Pop Tanz Explosion,Song,Americana,2023,,2023,True,94,Yan Yuan,Person
7313,Cosmic Corridor Cadence,Song,Dream Pop,2023,,2023,True,7318,Gemma Gentilini,Person
92,Synth-Pop Tanz Explosion,Song,Americana,2023,,2023,True,93,Jun Fan,Person
7313,Cosmic Corridor Cadence,Song,Dream Pop,2023,,2023,True,7317,Chris Ward,Person
7761,Choral Canticles in Candlelight,Song,Indie Folk,2023,2023,2023,True,7762,Taichi Watanabe,Person
92,Synth-Pop Tanz Explosion,Song,Americana,2023,,2023,True,98,Yong Yu,Person
7313,Cosmic Corridor Cadence,Song,Dream Pop,2023,,2023,True,7316,Terri Johnson,Person
7313,Cosmic Corridor Cadence,Song,Dream Pop,2023,,2023,True,7314,Jacob Ramirez,Person
10258,Echoes of Gilead,Album,Indie Folk,2023,2023,2023,True,16939,Cardboard Twenty-Five,MusicalGroup
12366,Bronco's Last Breath,Album,Synthwave,2023,,2023,True,2981,Wei Cui,Person
13720,Raindrops and Rhythms,Album,Lo-Fi Electronica,2023,2017,2023,True,172,Lei Liao,Person
3908,Bitter Giggles,Song,Synthwave,2023,,2023,True,405,Leyla Graf-Gotthard,Person
10736,Pure Heart's Dance,Song,Space Rock,2023,,2023,True,4098,Guiying Liao,Person
4614,Cobblestone Lullabies,Song,Indie Folk,2023,,2023,True,3938,Min Chen,Person
8731,Winter's First Light,Song,Avant-Garde Folk,2020,,2023,True,3107,Laura Sanchez,Person
13276,Paper Crown,Song,Synthwave,2023,,2023,True,647,Jie Gu,Person
4381,Shadows in the Basement,Song,Darkwave,2023,2023,2023,True,4382,Joseph Preston,Person
7204,Whispers of a Fleeting Gaze,Song,Dream Pop,2023,2023,2023,True,7206,Kristin Shepard,Person
7180,Aviator's First Dance,Song,Oceanus Folk,2023,,2023,True,7181,Min Song,Person
7313,Cosmic Corridor Cadence,Song,Dream Pop,2023,,2023,True,7315,Margaret Vargas,Person
8731,Winter's First Light,Song,Avant-Garde Folk,2020,,2023,True,7570,Jacob Boyd,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,2386,Darlene Galloway,Person
9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,,2024,True,3413,Tao Xie,Person
9259,Ascent of the Hopeful,Song,Dream Pop,2024,,2024,True,16912,Ivory Pulse,MusicalGroup
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,2388,Joe Taylor,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,2389,Monica Brown,Person
15984,Muscle Marathon,Song,Doom Metal,2024,,2024,True,3377,Ming Qiao,Person
15254,Crown and Country's Heartbeat,Song,Dream Pop,2024,,2024,True,11015,Margaud Chevallier,Person
5460,Shadows Behind Lace,Song,Psychedelic Rock,2024,2024,2024,True,5467,Coriolano Riccati,Person
3237,Warriors of the Checkered Shield,Song,Psychedelic Rock,2024,,2024,True,3238,Melissa Avila,Person
15254,Crown and Country's Heartbeat,Song,Dream Pop,2024,,2024,True,11016,Nathalie Jacquot,Person
5460,Shadows Behind Lace,Song,Psychedelic Rock,2024,2024,2024,True,5466,Aurora Alboni,Person
15254,Crown and Country's Heartbeat,Song,Dream Pop,2024,,2024,True,11017,Benoît-Zacharie Gilbert,Person
5460,Shadows Behind Lace,Song,Psychedelic Rock,2024,2024,2024,True,5465,Ippazio Barcella,Person
5460,Shadows Behind Lace,Song,Psychedelic Rock,2024,2024,2024,True,5464,Ottavio Barcella-Ritacca,Person
15984,Muscle Marathon,Song,Doom Metal,2024,,2024,True,3379,Jun Ye,Person
9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,,2024,True,3613,Xiulan Yan,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12459,Michael Moore,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12453,Robert Holland,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12466,Shawn Soto,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12465,Joel Valentine,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12467,Mary Ross,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12464,Gary White,Person
5952,Rebuild,Song,Indie Rock,2024,2024,2024,True,5953,Emily Johnson,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12463,Nicholas Ortiz,Person
5711,"Crimson Coat, White Beard",Song,Psychedelic Rock,2024,,2024,True,5717,Tao Liu,Person
5711,"Crimson Coat, White Beard",Song,Psychedelic Rock,2024,,2024,True,5715,Ming Sun,Person
5711,"Crimson Coat, White Beard",Song,Psychedelic Rock,2024,,2024,True,5714,Ping Yuan,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12452,Anthony Davis,Person
5711,"Crimson Coat, White Beard",Song,Psychedelic Rock,2024,,2024,True,5713,James Torres,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12462,Joseph Buchanan,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12461,Nicole Williams,Person
14662,Loving You Hurts (But I Can't Stop),Song,Alternative Rock,2024,2024,2024,True,14665,Debra Sims,Person
5460,Shadows Behind Lace,Song,Psychedelic Rock,2024,2024,2024,True,5463,Pomponio Pometta,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12458,Patrick Thompson,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12457,Carl Osborne,Person
14662,Loving You Hurts (But I Can't Stop),Song,Alternative Rock,2024,2024,2024,True,14664,Yong Dai,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12456,Xavier Kane,Person
12451,Silence After the Last Dance,Song,Dream Pop,2024,,2024,True,12454,Julie Graves,Person
5711,"Crimson Coat, White Beard",Song,Psychedelic Rock,2024,,2024,True,5712,Yang Peng,Person
4014,Jerusalem's Gentle Promise,Song,Psychedelic Rock,2024,,2024,True,4015,Vitali Rogner,Person
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,13291,Richard Sweeney,Person
4014,Jerusalem's Gentle Promise,Song,Psychedelic Rock,2024,,2024,True,4017,Gunhild Oderwald,Person
9259,Ascent of the Hopeful,Song,Dream Pop,2024,,2024,True,4578,Arhaan Batta,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11660,Patrick Howard,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11661,Joe Humphrey,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,12121,Anna Glass,Person
12045,Crayon of Destiny,Song,Psychedelic Rock,2024,,2024,True,12047,Thomas Stephens,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11662,Austin Robinson,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11663,Kayla Gonzales,Person
12045,Crayon of Destiny,Song,Psychedelic Rock,2024,,2024,True,12046,David Higgins,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11664,Jaroslav Putz,Person
10674,Stones and Shadows,Album,Speed Metal,2024,,2024,True,6036,Yan Kang,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11665,Dariusz Trupp,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,12122,Rebecca Robinson,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11666,Terri Chapman,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11668,Ludmila Wesack,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11670,Kathleen Sutton,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11671,Nicholas Swanson,Person
9259,Ascent of the Hopeful,Song,Dream Pop,2024,,2024,True,4577,Julie Reynolds,Person
12045,Crayon of Destiny,Song,Psychedelic Rock,2024,,2024,True,2706,Zachary Francis,Person
15254,Crown and Country's Heartbeat,Song,Dream Pop,2024,,2024,True,4445,Arnaude Joseph-Lacombe,Person
15984,Muscle Marathon,Song,Doom Metal,2024,,2024,True,4327,Jing Kang,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,3177,Michael Holloway,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,3176,Christine Gonzales,Person
3237,Warriors of the Checkered Shield,Song,Psychedelic Rock,2024,,2024,True,3176,Christine Gonzales,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,3175,Joshua Cruz,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,11667,Felicia Walton,Person
9259,Ascent of the Hopeful,Song,Dream Pop,2024,,2024,True,4579,Kathryn Ward,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,12123,Jamie Terry,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,12124,Samuel Thompson,Person
4014,Jerusalem's Gentle Promise,Song,Psychedelic Rock,2024,,2024,True,4018,Paolo Gotthard,Person
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,13289,Wei Wan,Person
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,13290,Min Gao,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,11226,Brandon Griffith,Person
16452,Star of the Stable,Song,Lo-Fi Electronica,2024,2024,2024,True,5286,Amanda Hill,Person
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,13292,Fang Chen,Person
4014,Jerusalem's Gentle Promise,Song,Psychedelic Rock,2024,,2024,True,4019,Valerij Bonbach,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14236,Joseph Huang,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14235,Raymond Marshall,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14234,Lisa Lopez,Person
4014,Jerusalem's Gentle Promise,Song,Psychedelic Rock,2024,,2024,True,4021,Eva-Maria Killer,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14233,Brandi Daugherty,Person
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,13294,Juan Zhang,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14231,Peter Johnson,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14230,Jennifer Thomas,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14228,Donna Davidson,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14227,Joseph Choi,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14226,David Mueller,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,14224,Tiffany Acevedo,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,5026,Cynthia Dixon,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,5025,Yan Tian,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,5024,Na Xie,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,5023,Yan Tan,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,5022,Yong Zhu,Person
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,13295,Brandi Noble,Person
4014,Jerusalem's Gentle Promise,Song,Psychedelic Rock,2024,,2024,True,4016,Serafina Vives-Somoza,Person
8103,Burning Strangers,Album,Doom Metal,2024,2024,2024,True,8105,Nicolas Rodriguez,Person
9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,,2024,True,1954,Yong Fu,Person
9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,,2024,True,16808,Final Order,MusicalGroup
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,8613,Roy Tschentscher,Person
6702,Holding Hands,Song,Darkwave,2024,2024,2024,True,6706,Cipriano Navone,Person
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,9532,Dawn Gross,Person
9259,Ascent of the Hopeful,Song,Dream Pop,2024,,2024,True,9260,Courtney Bennett,Person
15984,Muscle Marathon,Song,Doom Metal,2024,,2024,True,9307,Cristina Williams,Person
16646,Sunlit Whispers,Song,Dream Pop,2024,,2024,True,16651,Min Zhong,Person
16646,Sunlit Whispers,Song,Dream Pop,2024,,2024,True,16650,Wei Zhang,Person
16646,Sunlit Whispers,Song,Dream Pop,2024,,2024,True,16649,Jamie Davis,Person
16646,Sunlit Whispers,Song,Dream Pop,2024,,2024,True,16648,Haley Williams,Person
16646,Sunlit Whispers,Song,Dream Pop,2024,,2024,True,16647,Breanna Neal,Person
12120,Calm in the Storm's Embrace,Album,Dream Pop,2024,2024,2024,True,16805,Pulse Collective,MusicalGroup
14223,Anchored Hearts,Song,Psychedelic Rock,2024,,2024,True,9531,John Gray,Person
6702,Holding Hands,Song,Darkwave,2024,2024,2024,True,6707,Mariana Galeati,Person
9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,,2024,True,9415,Jie Zou,Person
15776,Hands of Fragrant Memory,Song,Synthwave,2024,,2024,True,1275,Gang Shen,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,1719,Gerald Mullins,Person
15776,Hands of Fragrant Memory,Song,Synthwave,2024,,2024,True,15777,Juan Du,Person
15776,Hands of Fragrant Memory,Song,Synthwave,2024,,2024,True,15778,Guiying Tang,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,1716,Kimberly Snyder,Person
9414,Whispers of the Blue and Yellow,Song,Doom Metal,2024,,2024,True,1219,Yan Cai,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,8611,Denise White,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,8609,Jason Jordan,Person
5711,"Crimson Coat, White Beard",Song,Psychedelic Rock,2024,,2024,True,977,Yong Han,Person
15817,Ridges of Romance,Song,Americana,2024,,2024,True,6424,Cheryl Carter,Person
6575,Riverbanks of Memory,Song,Symphonic Metal,2024,,2024,True,236,Kimberly Castillo,Person
16452,Star of the Stable,Song,Lo-Fi Electronica,2024,2024,2024,True,1838,Carolyn Schultz,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,16840,Surveillance,MusicalGroup
3237,Warriors of the Checkered Shield,Song,Psychedelic Rock,2024,,2024,True,16805,Pulse Collective,MusicalGroup
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,16795,Twilight Riders,MusicalGroup
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,8248,Rachel Jackson,Person
15254,Crown and Country's Heartbeat,Song,Dream Pop,2024,,2024,True,16860,Sly Notion,MusicalGroup
16646,Sunlit Whispers,Song,Dream Pop,2024,,2024,True,8497,Paul Sanders,Person
6575,Riverbanks of Memory,Song,Symphonic Metal,2024,,2024,True,16749,Radical Syntax,MusicalGroup
13287,The Worthy Price,Song,Synthwave,2024,2020,2024,True,571,Erin Fox,Person
15984,Muscle Marathon,Song,Doom Metal,2024,,2024,True,15985,Yan Yuan,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,16745,Sonic Renegade,MusicalGroup
8949,The Silent Paths of Rosvina,Song,Alternative Rock,2024,,2024,True,8950,Carolyn Donovan,Person
6616,Wisdom's Whispers in Twilight,Song,Indie Rock,2011,2011,2024,True,16746,Arctic Scholars,MusicalGroup
6575,Riverbanks of Memory,Song,Symphonic Metal,2024,,2024,True,6576,Arsenio Saraceno-Mercati,Person
6575,Riverbanks of Memory,Song,Symphonic Metal,2024,,2024,True,235,Shannon Gordon,Person
11659,Echoes of Two Hearts,Song,Dream Pop,2024,,2024,True,8521,Kay van Dooren-Bastiaense,Person
6702,Holding Hands,Song,Darkwave,2024,2024,2024,True,6703,Olivia Ortega Bermejo,Person
7068,Behind the Mask,Album,Psychedelic Rock,2024,,2024,True,7069,Chao Zhu,Person
995,The Unwritten Answer,Song,Psychedelic Rock,2024,,2024,True,996,Ruth Hernandez,Person
9300,Whispers of the Savanna,Album,Jazz Surf Rock,2024,,2024,True,1912,Yan Lin,Person
7068,Behind the Mask,Album,Psychedelic Rock,2024,,2024,True,7072,Xia Qin,Person
11225,Beethoven's Unheard Conversation,Song,Synthwave,2024,2024,2024,True,1918,Kelly Stewart,Person
6702,Holding Hands,Song,Darkwave,2024,2024,2024,True,6704,Atenulf Pigafetta,Person
7068,Behind the Mask,Album,Psychedelic Rock,2024,,2024,True,7070,Chao Bai,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,236,Kimberly Castillo,Person
7520,Echoes of the Forest Guardian,Song,Dream Pop,2025,2025,2025,True,7521,Juan Gu,Person
4725,Shadows of Sundown,Song,Southern Gothic Rock,2025,,2025,True,4727,Min Wei,Person
7520,Echoes of the Forest Guardian,Song,Dream Pop,2025,2025,2025,True,7523,Jun Gao,Person
16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,2025,True,1074,Jing Cui,Person
16205,Incomplete Puzzle,Album,Darkwave,2025,,2025,True,16206,Pedro Mitschke,Person
683,Whispers of a Father's Heart,Album,Jazz Surf Rock,2025,,2025,True,687,Gang Chen,Person
15741,Surrender's Echo,Album,Dream Pop,2025,,2025,True,4579,Kathryn Ward,Person
6087,Celestial Maiden's Lament,Song,Doom Metal,2025,,2025,True,3197,Guiying Dai,Person
13369,Sovereign of Endless Realms,Song,Space Rock,2025,,2025,True,13372,Yang Zeng,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,16794,Prisma Flux,MusicalGroup
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,16749,Radical Syntax,MusicalGroup
11866,Tales from the Pavilion,Song,Jazz Surf Rock,2015,,2025,True,11867,Catherine Bolton,Person
7161,Midnight Howl Symphony,Song,Synthwave,2025,2025,2025,True,7164,Tao Zheng,Person
7161,Midnight Howl Symphony,Song,Synthwave,2025,2025,2025,True,7163,Li Yi,Person
6954,Masked Whispers of the Commedia,Song,Jazz Surf Rock,2025,,2025,True,6959,Xiulan Huang,Person
6954,Masked Whispers of the Commedia,Song,Jazz Surf Rock,2025,,2025,True,6958,Lei Hu,Person
15741,Surrender's Echo,Album,Dream Pop,2025,,2025,True,4580,Heidi Allen,Person
6954,Masked Whispers of the Commedia,Song,Jazz Surf Rock,2025,,2025,True,6957,Ming Dong,Person
683,Whispers of a Father's Heart,Album,Jazz Surf Rock,2025,,2025,True,684,Gang Zhao,Person
13321,Rootless Heart,Song,Psychedelic Rock,2025,2025,2025,True,13323,Jonathan Vasquez,Person
683,Whispers of a Father's Heart,Album,Jazz Surf Rock,2025,,2025,True,685,Fang Wu,Person
2303,Invisible Currents,Song,Alternative Rock,2025,,2025,True,696,Fang Chen,Person
16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,2025,True,9380,Jun Dai,Person
13321,Rootless Heart,Song,Psychedelic Rock,2025,2025,2025,True,13322,Danielle Martin,Person
15741,Surrender's Echo,Album,Dream Pop,2025,,2025,True,4577,Julie Reynolds,Person
8328,The Geography of Me,Song,Synthwave,2025,,2025,True,2589,Lei Yuan,Person
13369,Sovereign of Endless Realms,Song,Space Rock,2025,,2025,True,2566,Xiuying Yin,Person
6954,Masked Whispers of the Commedia,Song,Jazz Surf Rock,2025,,2025,True,6956,Chao Xu,Person
8413,Steel Requiem,Song,Indie Rock,2025,,2025,True,8419,Michael Martinez,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,12614,Jun Liu,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,5257,Renzo Dallapé,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,5256,Dolores Tasso,Person
8413,Steel Requiem,Song,Indie Rock,2025,,2025,True,8415,Chao Shen,Person
5591,Small Shadows Growing,Song,Symphonic Metal,2025,,2025,True,5592,Anja Niemeier,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,10745,Peter Jacobi Jäckel,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,10744,Terry Gonzalez,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,10742,Scott Mckinney,Person
5591,Small Shadows Growing,Song,Symphonic Metal,2025,,2025,True,5593,Silvia Baum,Person
5591,Small Shadows Growing,Song,Symphonic Metal,2025,,2025,True,5594,Marc Arroyo,Person
5591,Small Shadows Growing,Song,Symphonic Metal,2025,,2025,True,5595,Marco Kusch,Person
5591,Small Shadows Growing,Song,Symphonic Metal,2025,,2025,True,5596,Hans-Josef Steckel-Harloff,Person
5591,Small Shadows Growing,Song,Symphonic Metal,2025,,2025,True,5597,Hansjoachim Gieß,Person
8413,Steel Requiem,Song,Indie Rock,2025,,2025,True,8414,Jing Dai,Person
2303,Invisible Currents,Song,Alternative Rock,2025,,2025,True,2305,Li Zheng,Person
2303,Invisible Currents,Song,Alternative Rock,2025,,2025,True,2304,Juan Yuan,Person
8316,Pinpoint My Heart,Song,Dream Pop,2025,,2025,True,8158,Jie Yan,Person
8328,The Geography of Me,Song,Synthwave,2025,,2025,True,8330,Jie Huang,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,12615,Joseph Trujillo,Person
8058,The Expansive Rhythm,Song,Southern Gothic Rock,2025,,2025,True,8059,Amanda Powell,Person
15063,Scattered Borders,Song,Lo-Fi Electronica,2025,,2025,True,7937,Na Zhou,Person
6954,Masked Whispers of the Commedia,Song,Jazz Surf Rock,2025,,2025,True,74,Min Hu,Person
16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,2025,True,16868,Stormheart,MusicalGroup
6087,Celestial Maiden's Lament,Song,Doom Metal,2025,,2025,True,6088,Yang Yang,Person
8316,Pinpoint My Heart,Song,Dream Pop,2025,,2025,True,8317,Li Zheng,Person
5489,Sealed with Unspoken Words,Album,Dream Pop,2025,2022,2025,True,5491,Ana Wilson,Person
8316,Pinpoint My Heart,Song,Dream Pop,2025,,2025,True,8318,Ping Xue,Person
8316,Pinpoint My Heart,Song,Dream Pop,2025,,2025,True,8321,Gang Fang,Person
6087,Celestial Maiden's Lament,Song,Doom Metal,2025,,2025,True,6089,Jie Jia,Person
6087,Celestial Maiden's Lament,Song,Doom Metal,2025,,2025,True,6090,Chao Duan,Person
6087,Celestial Maiden's Lament,Song,Doom Metal,2025,,2025,True,6091,Ming Fan,Person
8316,Pinpoint My Heart,Song,Dream Pop,2025,,2025,True,8322,Ming Wan,Person
8328,The Geography of Me,Song,Synthwave,2025,,2025,True,8329,Jing Qiu,Person
8316,Pinpoint My Heart,Song,Dream Pop,2025,,2025,True,8319,Fang Tian,Person
2327,The Chambered Melody,Song,Speed Metal,2025,,2025,True,2328,Martino Toninelli,Person
15741,Surrender's Echo,Album,Dream Pop,2025,,2025,True,15742,Brittany Oliver,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,5258,Gianfranco Falier,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14380,Hugo Visconti,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14381,Maria Zola,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14382,Giovanna Tirabassi,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14384,Vanessa Villadicani,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14385,Federigo Satta,Person
14379,"Empty Pockets, Full Regrets",Album,Dream Pop,2025,2025,2025,True,14386,Carlo Altera,Person
15913,Secrets of the Sixth Form,Song,Americana,2025,,2025,True,15918,Chao Zhang,Person
2327,The Chambered Melody,Song,Speed Metal,2025,,2025,True,2329,Ludovico Mondadori,Person
16432,Sabers and Silk,Album,Desert Rock,2025,,2025,True,6528,Vanessa Ramos,Person
16620,Electric Vocal Echo,Album,Jazz Surf Rock,2025,2025,2025,True,12337,Li Lin,Person
